frame_index,host_ts_ns,color_device_ts_ms,depth_device_ts_ms,fingertip_detected,fingertip_depth_valid,fingertip_depth_m,neighborhood_min_depth_m,neighborhood_max_depth_m,depth_reference_count,crop_x0,crop_y0
20,5944500477052,1789992487794.0918,1789992487796.441,1,1,0.27339999309333507,0.27049999316659523,0.2890999926967197,6,1107,415
21,5944865342228,1789992488269.4111,1789992488271.4023,1,1,0.2812999928937643,0.2739999930781778,0.28299999285081867,7,1127,468
22,5944974087228,1789992488303.3174,1789992488305.2861,1,1,0.2788999929543934,0.2745999930630205,0.2873999927396653,8,1160,465
23,5945249954403,1789992488574.5715,1789992488576.3584,1,1,0.2793999929417623,0.27509999305038946,0.28859999270935077,8,1200,461
24,5945397811177,1789992488574.5715,1789992488711.8977,1,1,0.280499992913974,0.2755999930377584,0.2857999927800847,6,1204,466
25,5945419147104,1789992488778.017,1789992488711.8977,1,1,0.280499992913974,0.2755999930377584,0.2857999927800847,6,1204,466
26,5945714840297,1789992489049.444,1789992489050.9163,1,1,0.28139999289123807,0.27739999299228657,0.29129999264114304,8,1295,457
27,5945844079816,1789992489259.3484,1789992489260.7349,1,1,0.2875999927346129,0.27909999294934096,0.2891999926941935,8,1302,457
28,5945925536199,1789992489294.5774,1789992489295.941,1,1,0.28249999286344973,0.27899999295186717,0.29349999258556636,8,1352,445
29,5946075177278,1789992489506.1248,1789992489507.3484,1,1,0.28479999280534685,0.27989999292913126,0.2938999925754615,8,1346,447
30,5946194787765,1789992489541.4114,1789992489542.612,1,1,0.2844999928129255,0.28009999292407883,0.2948999925501994,8,1349,432
31,5946295060237,1789992489541.4114,1789992489825.0151,1,1,0.29129999264114304,0.28569999278261093,0.2956999925299897,7,1345,433
32,5946393760628,1789992489788.6484,1789992489825.0151,1,1,0.29109999264619546,0.28549999278766336,0.2953999925375683,7,1346,436
33,5946538136642,1789992489824.001,1789992489825.0151,1,1,0.28549999278766336,0.28159999288618565,0.29519999254262075,7,1271,416
34,5946593966735,1789992489824.001,1789992490143.3408,1,1,0.2908999926512479,0.2836999928331352,0.2977999924769392,8,1255,413
35,5946694192929,1789992490142.5432,1789992490143.3408,1,1,0.2909999926487217,0.2833999928407138,0.29769999247946544,8,1253,413
36,5946806836509,1789992490176.6277,1789992490177.377,1,1,0.28229999286850216,0.27829999296955066,0.293199992593145,8,1150,420
37,5946963146411,1789992490415.2441,1789992490415.835,1,1,0.28859999270935077,0.27899999295186717,0.29609999251988484,7,1138,417
38,5947068490800,1789992490449.3389,1789992490449.9072,1,1,0.2795999929367099,0.2748999930554419,0.2924999926108285,7,1063,413
39,5947224366411,1789992490688.0146,1789992490688.4236,1,1,0.28479999280534685,0.2755999930377584,0.2941999925678829,8,1059,413
40,5947302239622,1789992490722.113,1789992490722.4983,1,1,0.27659999301249627,0.2721999931236496,0.2907999926537741,7,1000,409
41,5947544971684,1789992490960.8142,1789992490961.04,1,1,0.27509999305038946,0.27049999316659523,0.2899999926739838,8,950,401
42,5947721906056,1789992491199.5378,1789992491199.6052,1,1,0.28149999288871186,0.26949999319185736,0.2882999927169294,8,942,406
43,5947829823841,1789992491233.6428,1789992491233.6868,1,1,0.2700999931767001,0.26539999329543207,0.2843999928154517,7,875,413
44,5947927269857,1789992491233.6428,1789992491267.7297,1,1,0.26939999319438357,0.2649999933055369,0.2833999928407138,7,865,414
45,5947954781263,1789992491437.7642,1789992491471.6711,1,1,0.27659999301249627,0.2635999933409039,0.2817999928811332,8,862,415
46,5948043619364,1789992491471.7864,1789992491471.6711,1,1,0.2660999932777486,0.2634999933434301,0.27929999294428853,7,813,423
47,5948279192415,1789992491710.0413,1789992491709.7668,1,1,0.2643999933206942,0.25989999343437376,0.27609999302512733,8,759,428
48,5948404442284,1789992491880.3318,1789992491948.039,1,1,0.27039999316912144,0.26239999337121844,0.27339999309333507,7,748,428
49,5948520953685,1789992492016.629,1789992491948.039,1,1,0.2634999933434301,0.2617999933863757,0.27179999313375447,6,678,437
50,5948588915634,1789992492050.7122,1789992492050.2104,1,1,0.26229999337374466,0.2612999933990068,0.27119999314891174,6,641,439
51,5948852597959,1789992492255.2878,1789992492254.649,1,1,0.26629999327269616,0.2612999933990068,0.2698999931817525,7,635,436
52,5948878572080,1789992492289.3967,1789992492288.7349,1,1,0.26079999341163784,0.2604999934192165,0.2698999931817525,6,595,437
53,5949039008950,1789992492523.873,1789992492523.0696,1,1,0.2668999932575389,0.26139999339648057,0.26809999322722433,6,587,442
54,5949800899548,1789992493323.8403,1789992493322.4744,1,1,0.26459999331564177,0.2593999934470048,0.26399999333079904,6,614,541
55,5949923241457,1789992493357.8953,1789992493356.5068,1,1,0.2601999934267951,0.26299999335606117,0.26719999324996024,6,700,547
56,5950115970584,1789992493592.8357,1789992493591.3145,1,1,0.26639999327016994,0.2601999934267951,0.26809999322722433,8,706,542
57,5950190477126,1789992493626.3086,1789992493624.7654,1,1,0.2649999933055369,0.25909999345458345,0.2730999931009137,8,821,518
58,5950367396460,1789992493860.5232,1789992493858.8247,1,1,0.2721999931236496,0.2642999933232204,0.27189999313122826,7,828,509
59,5950460233681,1789992493893.9688,1789992493892.2483,1,1,0.2690999932019622,0.26309999335353496,0.2772999929948128,7,888,496
60,5950636649318,1789992494127.9922,1789992494126.1167,1,1,0.27509999305038946,0.26889999320701463,0.2772999929948128,7,893,501
61,5950779751055,1789992494161.4104,1789992494159.5122,1,1,0.2722999931211234,0.26559999329037964,0.2796999929341837,7,942,482
62,5951029222220,1789992494463.2903,1789992494461.1548,1,1,0.2762999930200749,0.27049999316659523,0.28309999284829246,8,994,481
63,5951140210755,1789992494463.2903,1789992494495.1362,1,1,0.2762999930200749,0.27029999317164766,0.2828999928533449,7,988,481
64,5951177141278,1789992494662.8418,1789992494495.1362,1,1,0.2762999930200749,0.27019999317417387,0.2826999928583973,7,983,481
65,5951217062629,1789992494695.9436,1789992494693.7102,1,1,0.2788999929543934,0.27279999310849234,0.28479999280534685,7,1025,472
66,5951524288439,1789992494927.4788,1789992494925.0938,1,1,0.2801999929215526,0.2745999930630205,0.28619999276997987,8,1068,473
67,5951714101729,1789992495191.7126,1789992495189.155,1,1,0.2803999929165002,0.27499999305291567,0.28729999274219153,7,1109,472
68,5951954317157,1789992495389.6233,1789992495386.9363,1,1,0.28229999286850216,0.2763999930175487,0.28889999270177213,8,1149,473
69,5952097414447,1789992495590.306,1789992495587.4058,1,1,0.2889999926992459,0.27919999294681475,0.28799999272450805,8,1154,471
70,5952219369823,1789992495624.215,1789992495621.2927,1,1,0.28309999284829246,0.27829999296955066,0.2905999926588265,8,1202,466
71,5952491751229,1789992495898.5605,1789992495895.417,1,1,0.28309999284829246,0.2788999929543934,0.291799992628512,7,1239,464
72,5952645987866,1789992496139.03,1789992496135.725,1,1,0.2867999927548226,0.27979999293165747,0.2906999926563003,7,1250,467
73,5952770759604,1789992496173.3887,1789992496170.0608,1,1,0.28299999285081867,0.27909999294934096,0.29199999262345955,7,1277,456
74,5952954620889,1789992496413.939,1789992496410.4495,1,1,0.28549999278766336,0.27839999296702445,0.28889999270177213,7,1288,455
75,5952984060560,1789992496448.309,1789992496444.7969,1,1,0.28229999286850216,0.2780999929746031,0.29279999260324985,7,1329,453
76,5953192202931,1789992496654.5603,1789992496650.9092,1,1,0.2850999927977682,0.27919999294681475,0.29279999260324985,7,1337,460
77,5953287418090,1789992496688.8909,1789992496685.2646,1,1,0.2834999928381876,0.27919999294681475,0.293199992593145,8,1319,446
78,5953427909464,1789992496920.8406,1789992496917.16,1,1,0.2892999926916673,0.27989999292913126,0.29359999258304015,8,1309,440
79,5953510112137,1789992496953.8367,1789992496950.1338,1,1,0.2788999929543934,0.273899993080704,0.2890999926967197,8,1203,451
80,5953700820188,1789992497184.6233,1789992497180.7725,1,1,0.28559999278513715,0.2826999928583973,0.28949999268661486,7,1195,446
81,5953786746734,1789992497217.5664,1789992497213.6936,1,1,0.2748999930554419,0.2698999931817525,0.28489999280282063,8,1072,470
82,5954002327127,1789992497447.9824,1789992497443.9614,1,1,0.27369999308575643,0.26859999321459327,0.28379999283060897,8,994,461
83,5954224187586,1789992497645.2239,1789992497641.0767,1,1,0.27109999315143796,0.26559999329037964,0.2819999928760808,7,937,448
84,5954372462073,1789992497846.3352,1789992497841.9695,1,1,0.27659999301249627,0.2651999933004845,0.27929999294428853,8,923,453
85,5954502443290,1789992497879.8518,1789992497875.4644,1,1,0.2667999932600651,0.261199993401533,0.2780999929746031,7,861,445
86,5954758795570,1789992497879.8518,1789992497908.956,1,1,0.26639999327016994,0.2609999934065854,0.27749999298976036,7,846,444
87,5954791047366,1789992498147.8657,1789992498176.7676,1,1,0.2707999931590166,0.2676999932373292,0.2754999930402846,8,846,444
88,5954905250516,1789992498382.2048,1789992498377.4888,1,1,0.2682999932221719,0.25999999343184754,0.27189999313122826,6,658,475
89,5955000186514,1789992498415.6685,1789992498410.93,1,1,0.26879999320954084,0.2620999933787971,0.2740999930756516,8,705,459
90,5955273548428,1789992498616.3818,1789992498611.513,1,1,0.2761999930226011,0.2668999932575389,0.2754999930402846,8,719,462
91,5955312750641,1789992498649.8225,1789992498644.931,1,1,0.27429999307059916,0.2675999932398554,0.2787999929569196,8,792,450
92,5955551337306,1789992498917.9124,1789992498945.959,1,1,0.27659999301249627,0.2675999932398554,0.27769999298470793,8,787,455
93,5955581440959,1789992498950.9966,1789992498945.959,1,1,0.2747999930579681,0.2682999932221719,0.28009999292407883,7,831,463
94,5955709394574,1789992498950.9966,1789992499243.3044,1,1,0.27999999292660505,0.2708999931564904,0.27739999299228657,7,834,464
95,5955792785407,1789992499215.4937,1789992499243.3044,1,1,0.28009999292407883,0.27129999314638553,0.27759999298723415,7,838,467
96,5955862869711,1789992499248.5334,1789992499243.3044,1,1,0.2764999930150225,0.27049999316659523,0.28219999287102837,7,892,469
97,5956059532150,1789992499479.675,1789992499474.2974,1,1,0.2809999929013429,0.27259999311354477,0.27999999292660505,8,885,461
98,5956128572541,1789992499512.6758,1789992499507.276,1,1,0.278599992961972,0.2730999931009137,0.28409999282303033,8,963,467
99,5956302039322,1789992499743.5413,1789992499737.993,1,1,0.28309999284829246,0.27499999305291567,0.28239999286597595,8,955,465
100,5956412220239,1789992499776.5024,1789992499770.933,1,1,0.27979999293165747,0.2746999930604943,0.28559999278513715,7,1019,467
101,5956654552618,1789992499776.5024,1789992500036.7356,1,1,0.28389999282808276,0.2762999930200749,0.28309999284829246,7,1013,470
102,5956681722726,1789992500042.5356,1789992500069.9863,1,1,0.28309999284829246,0.27589999303017976,0.2857999927800847,8,1000,461
103,5956795446683,1789992500242.1045,1789992500236.1753,1,1,0.2858999927775585,0.2795999929367099,0.2868999927522964,8,1091,463
104,5956882030717,1789992500275.3516,1789992500269.4011,1,1,0.2820999928735546,0.2788999929543934,0.2893999926891411,7,1139,460
105,5956997445198,1789992500441.525,1789992500435.4675,1,1,0.2893999926891411,0.2810999928988167,0.2889999926992459,7,1148,456
106,5957060600317,1789992500474.747,1789992500468.6677,1,1,0.2843999928154517,0.2803999929165002,0.29189999262598576,7,1195,447
107,5957193436029,1789992500640.7966,1789992500634.6106,1,1,0.28859999270935077,0.28249999286344973,0.2906999926563003,7,1209,446
108,5957277073406,1789992500673.9941,1789992500667.7869,1,1,0.28619999276997987,0.28239999286597595,0.29439999256283045,8,1238,438
109,5957392286740,1789992500673.9941,1789992500700.9583,1,1,0.28699999274977017,0.28299999285081867,0.2946999925552518,8,1245,439
110,5957413446695,1789992500840.489,1789992500867.715,1,1,0.288499992711877,0.28389999282808276,0.2939999925729353,7,1243,442
111,5957462994521,1789992500874.143,1789992500867.715,1,1,0.2875999927346129,0.28409999282303033,0.2955999925325159,7,1264,433
112,5957673058424,1789992501027.302,1789992501021.4712,1,1,0.2882999927169294,0.28409999282303033,0.2954999925350421,8,1271,432
113,5957728887584,1789992501057.291,1789992501051.4443,1,1,0.28779999272956047,0.2841999928205041,0.29649999250978,7,1289,427
114,5957811638071,1789992501206.8916,1789992501230.8037,1,1,0.2890999926967197,0.2850999927977682,0.2962999925148324,7,1299,425
115,5957858744231,1789992501236.7424,1789992501230.8037,1,1,0.2889999926992459,0.28559999278513715,0.2971999924920965,8,1317,425
116,5957994153762,1789992501236.7424,1789992501260.6157,1,1,0.2893999926891411,0.28539999279018957,0.2972999924895703,7,1322,425
117,5958032770141,1789992501355.9165,1789992501260.6157,1,1,0.2893999926891411,0.285199992795242,0.2972999924895703,7,1320,424
118,5958070351590,1789992501385.6523,1789992501379.6365,1,1,0.2891999926941935,0.28629999276745366,0.2979999924718868,8,1327,419
119,5958195229353,1789992501563.5842,1789992501557.4785,1,1,0.29029999266640516,0.28649999276240123,0.2979999924718868,7,1325,423
120,5958282593943,1789992501593.159,1789992501587.0376,1,1,0.2905999926588265,0.28639999276492745,0.2980999924693606,7,1322,425
121,5958386143661,1789992501740.6875,1789992501734.492,1,1,0.2915999926335644,0.2876999927320867,0.29839999246178195,7,1321,423
122,5958461058472,1789992501770.124,1789992501763.9138,1,1,0.29209999262093334,0.286599992759875,0.2986999924542033,8,1304,426
123,5958580295613,1789992501800.3796,1789992501793.3284,1,1,0.2916999926310382,0.286599992759875,0.2987999924516771,8,1299,425
124,5958717071662,1789992501800.3796,1789992501926.4746,1,1,0.2970999924946227,0.28409999282303033,0.2980999924693606,8,1291,423
125,5958791958624,1789992501995.681,1789992501926.4746,1,1,0.2972999924895703,0.2841999928205041,0.297899992474413,8,1290,425
126,5958853572439,1789992502026.912,1789992502020.1558,1,1,0.2881999927194556,0.2833999928407138,0.2972999924895703,7,1212,428
127,5958940334496,1789992502214.0164,1789992502207.1526,1,1,0.28969999268156243,0.2825999928609235,0.2961999925173586,8,1201,435
128,5958993748930,1789992502245.153,1789992502238.2717,1,1,0.2859999927750323,0.280499992913974,0.29509999254514696,8,1163,441
129,5959211931535,1789992502431.6902,1789992502424.7021,1,1,0.2825999928609235,0.27759999298723415,0.2938999925754615,8,1102,445
130,5959394699237,1789992502617.7415,1789992502610.647,1,1,0.2893999926891411,0.27919999294681475,0.2922999926158809,7,1087,449
131,5959539565403,1789992502648.7026,1789992502641.5908,1,1,0.2803999929165002,0.27259999311354477,0.29119999264366925,8,1014,443
132,5959704267439,1789992502898.695,1789992502890.9126,1,1,0.2873999927396653,0.2722999931211234,0.2901999926689314,8,1003,450
133,5959794233921,1789992502930.1018,1789992502922.6995,1,1,0.278599992961972,0.269199993199436,0.28989999267651,8,945,435
134,5960086402435,1789992503180.88,1789992503173.3345,1,1,0.2755999930377584,0.26719999324996024,0.28779999272956047,8,893,427
135,5960230583146,1789992503368.4092,1789992503360.7583,1,1,0.2793999929417623,0.2675999932398554,0.28479999280534685,8,879,437
136,5960324171261,1789992503399.618,1789992503391.9487,1,1,0.2706999931615428,0.26459999331564177,0.2828999928533449,7,822,432
137,5960601096344,1789992503617.7092,1789992503609.9185,1,1,0.269199993199436,0.2643999933206942,0.27919999294681475,8,778,438
138,5960783460012,1789992503835.1995,1789992503827.2412,1,1,0.27519999304786325,0.2641999933257466,0.27679999300744385,8,765,443
139,5960878415384,1789992503868.1084,1789992503859.6907,1,1,0.2675999932398554,0.26319999335100874,0.27589999303017976,7,701,453
140,5961018489805,1789992503868.1084,1789992503892.578,1,1,0.26779999323480297,0.2628999933585874,0.2753999930428108,7,698,452
141,5961108153267,1789992504096.369,1789992504087.8892,1,1,0.2681999932246981,0.26299999335606117,0.2753999930428108,7,673,445
142,5961241395399,1789992504096.369,1789992504120.4224,1,1,0.26809999322722433,0.26329999334848253,0.2756999930352322,7,672,437
143,5961268723137,1789992504259.0815,1789992504283.0068,1,1,0.27029999317164766,0.26149999339395436,0.2747999930579681,7,672,441
144,5961349759999,1789992504291.608,1789992504283.0068,1,1,0.26869999321206706,0.2619999933813233,0.27499999305291567,8,655,442
145,5961540501040,1789992504519.1406,1789992504510.3977,1,1,0.26939999319438357,0.26079999341163784,0.2745999930630205,7,652,440
146,5961676059680,1789992504551.6235,1789992504542.8606,1,1,0.26709999325248646,0.26229999337374466,0.2745999930630205,7,637,435
147,5961805627771,1789992504551.6235,1789992504834.7822,1,1,0.26789999323227676,0.2602999934242689,0.2737999930832302,7,633,441
148,5961967066269,1789992504811.293,1789992504834.7822,1,1,0.26799999322975054,0.25989999343437376,0.2737999930832302,7,636,435
149,5962013864455,1789992504843.7273,1789992504834.7822,1,1,0.2668999932575389,0.2609999934065854,0.273899993080704,8,619,442
150,5962185001878,1789992505101.735,1789992505092.7063,1,1,0.26729999324743403,0.2593999934470048,0.2722999931211234,7,619,445
151,5962289705202,1789992505133.8442,1789992505124.7966,1,1,0.26649999326764373,0.2593999934470048,0.27259999311354477,8,601,444
152,5962446677464,1789992505326.3313,1789992505349.203,1,1,0.26949999319185736,0.26329999334848253,0.270599993164069,6,599,443
153,5962518248237,1789992505358.3845,1789992505349.203,1,1,0.2636999933383777,0.2595999934419524,0.2714999931413331,7,569,443
154,5962676218773,1789992505550.536,1789992505541.2393,1,1,0.26549999329290586,0.2620999933787971,0.27019999317417387,6,567,453
155,5962767960521,1789992505582.5332,1789992505573.2178,1,1,0.26329999334848253,0.2612999933990068,0.27039999316912144,6,549,456
156,5963038954360,1789992505806.2898,1789992505796.8413,1,1,0.26139999339648057,0.26059999341669027,0.2690999932019622,6,521,464
157,5967643015342,1789992510501.161,1789992510487.993,1,1,0.26229999337374466,0.2618999933838495,0.26809999322722433,6,599,435
158,5967733067254,1789992510535.1047,1789992510521.912,1,1,0.264499993318168,0.2594999934444786,0.26949999319185736,7,623,439
159,5967842107369,1789992510535.1047,1789992510555.8354,1,1,0.2651999933004845,0.2634999933434301,0.2700999931767001,6,631,428
160,5967872576694,1789992510704.8962,1789992510725.5288,1,1,0.26649999326764373,0.25979999343689997,0.2714999931413331,6,631,428
161,5967940794644,1789992510738.8691,1789992510725.5288,1,1,0.26799999322975054,0.2602999934242689,0.27209999312617583,7,662,432
162,5968120017438,1789992510908.8071,1789992510929.321,1,1,0.26729999324743403,0.26149999339395436,0.27439999306807294,7,661,429
163,5968183434614,1789992510942.8096,1789992510929.321,1,1,0.2707999931590166,0.2628999933585874,0.2740999930756516,8,686,448
164,5968377578862,1789992511179.7283,1789992511166.4207,1,1,0.2675999932398554,0.262599993366166,0.27419999307312537,7,687,440
165,5968442525828,1789992511212.885,1789992511199.5557,1,1,0.2707999931590166,0.26409999332827283,0.2748999930554419,8,716,456
166,5968617093929,1789992511418.5073,1789992511439.094,1,1,0.26939999319438357,0.2636999933383777,0.27449999306554673,7,712,452
167,5968703063930,1789992511453.2068,1789992511439.094,1,1,0.26969999318680493,0.26479999331058934,0.27529999304533703,8,737,449
168,5968874414427,1789992511696.3616,1789992511612.595,1,1,0.2697999931842787,0.2642999933232204,0.27599999302765355,6,740,449
169,5968958588139,1789992511731.135,1789992511716.8064,1,1,0.27099999315396417,0.265899993282801,0.27739999299228657,8,785,450
170,5969157110297,1789992511974.8096,1789992511960.2915,1,1,0.2618999933838495,0.2595999934419524,0.273899993080704,7,759,442
171,5969234486127,1789992511974.8096,1789992511995.1123,1,1,0.2617999933863757,0.25929999344953103,0.27359999308828264,7,757,443
172,5969252446965,1789992512114.2563,1789992512134.4878,1,1,0.26309999335353496,0.2588999934596359,0.27349999309080886,7,757,443
173,5969282275138,1789992512149.1414,1789992512134.4878,1,1,0.26399999333079904,0.2660999932777486,0.2739999930781778,6,771,450
174,5969433001388,1789992512288.774,1789992512274.0115,1,1,0.26549999329290586,0.26089999340911163,0.2740999930756516,7,778,445
175,5969527152023,1789992512323.0051,1789992512308.9084,1,1,0.2659999932802748,0.26159999339142814,0.2756999930352322,8,796,445
176,5969660399573,1789992512323.0051,1789992512342.1824,1,1,0.26649999326764373,0.2617999933863757,0.27599999302765355,8,802,443
177,5969685172414,1789992512533.9673,1789992512554.221,1,1,0.26729999324743403,0.2619999933813233,0.27529999304533703,7,802,441
178,5969792300334,1789992512569.383,1789992512554.221,1,1,0.2682999932221719,0.26379999333585147,0.27739999299228657,8,833,446
179,5970072630436,1789992512853.3508,1789992512837.938,1,1,0.2700999931767001,0.2651999933004845,0.27929999294428853,7,867,446
180,5970382729328,1789992513138.4614,1789992513194.1882,1,1,0.270599993164069,0.26649999326764373,0.28059999291144777,7,884,438
181,5970519063115,1789992513423.6904,1789992513408.786,1,1,0.2683999932196457,0.2660999932777486,0.28239999286597595,8,887,410
182,5970553670451,1789992513423.6904,1789992513442.3274,1,1,0.2684999932171195,0.2660999932777486,0.2825999928609235,8,887,410
183,5970824232342,1789992513697.438,1789992513681.663,1,1,0.27209999312617583,0.26889999320701463,0.28299999285081867,8,907,428
184,5970941467232,1789992513732.5493,1789992513716.7446,1,1,0.2748999930554419,0.270599993164069,0.28239999286597595,8,925,456
185,5971078177545,1789992513978.6772,1789992513962.6687,1,1,0.27279999310849234,0.26949999319185736,0.28379999283060897,7,928,432
186,5971204039385,1789992514013.8884,1789992513997.8508,1,1,0.27659999301249627,0.27129999314638553,0.28389999282808276,8,961,457
187,5971404455585,1789992514260.7163,1789992514279.7559,1,1,0.27669999300997006,0.27129999314638553,0.2836999928331352,7,957,457
188,5971439964026,1789992514296.0273,1789992514279.7559,1,1,0.27669999300997006,0.27129999314638553,0.2836999928331352,7,957,457
189,5971594449488,1789992514508.1565,1789992514527.0776,1,1,0.27689999300491763,0.27179999313375447,0.2842999928179779,6,971,454
190,5971701399542,1789992514543.5552,1789992514527.0776,1,1,0.27749999298976036,0.27289999310596613,0.28469999280787306,8,994,456
191,5971885952400,1789992514791.3281,1789992514810.0837,1,1,0.2763999930175487,0.2723999931185972,0.28479999280534685,7,988,453
192,5971969763585,1789992514826.7715,1789992514810.0837,1,1,0.27769999298470793,0.27359999308828264,0.285199992795242,8,1008,455
193,5972179521303,1789992514826.7715,1789992515129.5198,1,1,0.2779999929771293,0.2732999930958613,0.285199992795242,7,1005,453
194,5972206239275,1789992515075.3286,1789992515129.5198,1,1,0.2779999929771293,0.2732999930958613,0.285199992795242,7,1005,453
195,5972279967615,1789992515110.9016,1789992515165.094,1,1,0.27759999298723415,0.27359999308828264,0.2859999927750323,8,1025,456
196,5972535928133,1789992515396.068,1789992515378.8762,1,1,0.2780999929746031,0.2737999930832302,0.2858999927775585,7,1027,454
197,5972577407244,1789992515431.7869,1789992515414.5635,1,1,0.27829999296955066,0.2748999930554419,0.28619999276997987,8,1040,458
198,5972700815463,1789992515646.4392,1789992515629.0251,1,1,0.27829999296955066,0.27429999307059916,0.2860999927725061,7,1042,459
199,5972794266536,1789992515681.3638,1789992515698.7832,1,1,0.278599992961972,0.2748999930554419,0.286599992759875,7,1055,460
200,5972976989787,1789992515925.7705,1789992515943.652,1,1,0.27899999295186717,0.2745999930630205,0.2867999927548226,7,1058,457
201,5973082676411,1789992515960.984,1789992515943.652,1,1,0.2793999929417623,0.2747999930579681,0.28709999274724396,8,1069,458
202,5973206498402,1789992515960.984,1789992516260.8916,1,1,0.28009999292407883,0.2755999930377584,0.28709999274724396,7,1071,456
203,5973293531201,1789992516243.1619,1789992516260.8916,1,1,0.280499992913974,0.2754999930402846,0.2867999927548226,6,1066,458
204,5973369260037,1789992516278.4932,1789992516260.8916,1,1,0.27979999293165747,0.2764999930150225,0.2873999927396653,8,1087,454
205,5973522365528,1789992516490.755,1789992516508.365,1,1,0.27989999292913126,0.2756999930352322,0.2876999927320867,7,1086,454
206,5973580083615,1789992516526.1777,1789992516543.7698,1,1,0.28059999291144777,0.2762999930200749,0.28779999272956047,8,1096,455
207,5973769912238,1789992516738.9895,1789992516756.4788,1,1,0.2801999929215526,0.2764999930150225,0.2881999927194556,8,1098,454
208,5973861032799,1789992516774.504,1789992516791.97,1,1,0.28069999290892156,0.27659999301249627,0.288499992711877,8,1110,458
209,5973977063151,1789992516774.504,1789992516963.7249,1,1,0.2817999928811332,0.27659999301249627,0.28879999270429835,6,1108,457
210,5973995633639,1789992516981.7021,1789992517033.9902,1,1,0.28239999286597595,0.2772999929948128,0.28859999270935077,6,1109,460
211,5974025351725,1789992517016.859,1789992517033.9902,1,1,0.2817999928811332,0.2778999929796555,0.2889999926992459,7,1125,456
212,5974204836458,1789992517192.8552,1789992517209.904,1,1,0.28239999286597595,0.2778999929796555,0.2889999926992459,8,1128,455
213,5974288483536,1789992517228.0974,1789992517245.1296,1,1,0.2825999928609235,0.27829999296955066,0.2892999926916673,8,1140,457
214,5974486984943,1789992517475.1904,1789992517492.1057,1,1,0.2827999928558711,0.27829999296955066,0.28949999268661486,7,1144,454
215,5974599529091,1789992517510.5464,1789992517527.445,1,1,0.2833999928407138,0.27929999294428853,0.2900999926714576,8,1159,457
216,5974695245246,1789992517510.5464,1789992517810.67,1,1,0.28399999282555655,0.27909999294934096,0.2889999926992459,7,1160,455
217,5974790681513,1789992517510.5464,1789992517846.1375,1,1,0.2844999928129255,0.27899999295186717,0.28869999270682456,6,1156,452
218,5974821538403,1789992517793.9072,1789992517846.1375,1,1,0.2843999928154517,0.27899999295186717,0.28859999270935077,6,1154,451
