sample_index,host_ts_ns,fz_N
79,4623357435664,1.284290729662894
80,4623357442241,1.284290729662894
81,4623357449220,1.2843377296628944
82,4623357455579,1.2843377296628944
83,4623357461519,1.2906527296628951
84,4623357468199,1.2906527296628951
85,4623357475042,1.2906527296628951
86,4623357537741,1.2906527296628951
87,4623357563663,1.2906527296628951
88,4623357578216,1.2969937296628942
89,4623357589300,1.2969937296628942
90,4623357598107,1.2969937296628942
91,4623357605725,1.2969937296628942
92,4623357613681,1.2969937296628942
93,4623357621089,1.3032877296628946
94,4623357628684,1.3032877296628946
95,4623357636233,1.2970977296628945
96,4623358054015,1.2970977296628945
97,4623381066086,1.3034607296628948
98,4623381180409,1.3034607296628948
99,4623381189962,1.3035207296628943
100,4623381195739,1.2972057296628954
101,4623381201388,1.3035217296628954
102,4623381206172,1.3035687296628957
103,4623381210754,1.3036287296628952
104,4623381215244,1.3099447296628952
105,4623381219843,1.3099447296628952
106,4623381224080,1.3100687296628948
107,4623381228580,1.3163847296628948
108,4623381232737,1.3101177296628954
109,4623381237476,1.3164927296628957
110,4623381241852,1.3164927296628957
111,4623381247374,1.3164927296628957
112,4623381251388,1.3165147296628952
113,4623381255772,1.3165747296628947
114,4623381260567,1.3166997296628953
115,4623381264994,1.310406729662894
116,4623381269287,1.3167217296628948
117,4623381273618,1.3167217296628948
118,4623381278746,1.3167217296628948
119,4623381655166,1.3168517296628952
120,4623382174224,1.3168517296628952
121,4623383213175,1.3168517296628952
122,4623384147315,1.3231877296628944
123,4623385177677,1.323248729662895
124,4623386139310,1.323248729662895
125,4623387100149,1.323394729662894
126,4623388111915,1.3233477296628955
127,4623389167501,1.3234287296628953
128,4623391733627,1.3234287296628953
129,4623391755526,1.317135729662894
130,4623392345252,1.3234507296628948
131,4623393266772,1.323471729662895
132,4623394818439,1.3172387296628951
133,4623395241598,1.3171907296628955
134,4623396314084,1.3173377296628956
135,4623397248321,1.3173377296628956
136,4623398203234,1.3173587296628941
137,4623399332678,1.3173117296628956
138,4623400223258,1.311017729662895
139,4623401352852,1.3173937296628946
140,4623402281754,1.3237077296628943
141,4623403306032,1.3174147296628949
142,4623404221776,1.3237297296628956
143,4623405288481,1.330104729662894
144,4623406282072,1.3300577296628955
145,4623407318586,1.3363727296628944
146,4623408302433,1.3302037296628946
147,4623409227074,1.330263729662894
148,4623410335884,1.3428937296628956
149,4623411380318,1.3428937296628956
150,4623412337823,1.3491617296628942
151,4623413400794,1.3491617296628942
152,4623414324260,1.3493467296628943
153,4623415298498,1.3493687296628956
154,4623416470775,1.3493687296628956
155,4623417393423,1.3556837296628945
156,4623418405128,1.3557607296628955
157,4623419393009,1.362136729662895
158,4623420512740,1.3684517296628957
159,4623421448662,1.3685767296628946
160,4623422412420,1.3748927296628946
161,4623423396928,1.3686597296628946
162,4623424444551,1.3750997296628942
163,4623425429965,1.381414729662895
164,4623426389251,1.3879147296628958
165,4623427396334,1.3942517296628942
166,4623428502012,1.4006447296628952
167,4623429487405,1.394351729662894
168,4623430483995,1.4071067296628943
169,4623431473730,1.4073137296628957
170,4623432476365,1.407461729662895
171,4623433425171,1.413776729662894
172,4623434451299,1.4138767296628956
173,4623435454514,1.4140227296628947
174,4623436449763,1.414170729662894
175,4623437443848,1.414291729662894
176,4623438452282,1.4144387296628942
177,4623439430846,1.4210257296628956
178,4623440430775,1.4148797296628945
179,4623441471075,1.421293729662894
180,4623442468840,1.4277777296628944
181,4623443474072,1.421631729662895
182,4623444442977,1.434408729662895
183,4623445501344,1.4347027296628951
184,4623446508413,1.4285307296628957
185,4623447502732,1.4288247296628942
186,4623448515804,1.4353087296628946
187,4623449544711,1.429261729662894
188,4623450532171,1.4358317296628957
189,4623451572708,1.4297077296628942
190,4623452514138,1.4299757296628943
191,4623453495052,1.430291729662894
192,4623454537779,1.4304987296628955
193,4623455492772,1.424521729662894
194,4623456522458,1.4184367296628952
195,4623457564255,1.4187737296628953
196,4623458554555,1.419089729662895
197,4623459565359,1.406711729662895
198,4623460597694,1.4071737296628957
199,4623461576294,1.4011357296628955
200,4623462597068,1.4014257296628951
201,4623463566082,1.4017257296628944
202,4623464556733,1.3895187296628944
203,4623465570089,1.389809729662895
204,4623466590991,1.3902327296628947
205,4623467592550,1.3843417296628946
206,4623468616164,1.3720457296628954
207,4623469590332,1.3661547296628953
208,4623470608569,1.3665787296628942
209,4623471569326,1.3542217296628944
210,4623472593382,1.3546467296628943
211,4623473643406,1.3424627296628948
212,4623474661126,1.3365237296628951
213,4623475612874,1.3243397296628956
214,4623476611426,1.3246127296628956
215,4623477697963,1.3187217296628955
216,4623478678546,1.3065377296628942
217,4623479896134,1.300621729662895
218,4623480754026,1.2884367296628945
219,4623481689530,1.2824217296628948
220,4623482662681,1.2828667296628957
221,4623483678878,1.2706827296628944
222,4623484684922,1.2647447296628958
223,4623485735482,1.2650657296628953
224,4623486714784,1.2591747296628952
225,4623487719681,1.2469897296628947
226,4623488762589,1.2472417296628944
227,4623489847099,1.2350577296628948
228,4623490782332,1.2291667296628948
229,4623491749110,1.223150729662894
230,4623492817859,1.2171517296628949
231,4623493807425,1.2111357296628942
232,4623496351687,1.2051207296628945
233,4623496387668,1.2055217296628946
234,4623497356207,1.1931437296628946
235,4623497825743,1.1934847296628952
236,4623499842228,1.1874697296628955
237,4623499905143,1.181384729662895
238,4623500814807,1.1816617296628955
239,4623501785532,1.1756227296628943
240,4623502849898,1.1695257296628956
241,4623503850389,1.1698027296628943
242,4623504861919,1.1700317296628953
243,4623505880935,1.1639727296628948
244,4623506834551,1.1579337296628953
245,4623507794190,1.164443729662894
246,4623508919527,1.1583367296628957
247,4623509876104,1.1522987296628955
248,4623510846117,1.1524457296628956
249,4623511986551,1.1527007296628948
250,4623512997232,1.1403257296628944
251,4623513927161,1.1404737296628955
252,4623514927548,1.1406037296628941
253,4623515962425,1.1407287296628947
254,4623516960095,1.1283067296628957
255,4623517892228,1.1285017296628954
256,4623518873123,1.1286867296628955
257,4623519879561,1.122518729662895
258,4623520894769,1.1227517296628946
259,4623521907686,1.1227517296628946
260,4623522874812,1.1103777296628952
261,4623523903151,1.1105627296628953
262,4623524940954,1.1106107296628949
263,4623525921216,1.1170897296628954
264,4623526910092,1.1172147296628943
265,4623527922629,1.1172157296628953
266,4623528947117,1.111132729662895
267,4623530127938,1.1112367296628953
268,4623530956366,1.1049827296628951
269,4623531961213,1.1114007296628952
270,4623532977040,1.1052587296628946
271,4623533983888,1.1116127296628946
272,4623534962929,1.1117157296628957
273,4623535955068,1.1054397296628942
274,4623536973449,1.1055437296628945
275,4623537982113,1.1055697296628946
276,4623538997691,1.1057327296628952
277,4623539985017,1.1120047296628943
278,4623541001443,1.112022729662895
279,4623541988219,1.1057337296628944
280,4623542991153,1.1121897296628944
281,4623544024518,1.118439729662894
282,4623545007202,1.1248197296628941
283,4623546068346,1.1248367296628956
284,4623547014824,1.1247717296628945
285,4623548042261,1.1310047296628944
286,4623549083568,1.1310217296628942
287,4623550092216,1.137331729662895
288,4623551125198,1.1436297296628943
289,4623552092607,1.143602729662895
290,4623553069282,1.149835729662895
291,4623554080619,1.1561237296628946
292,4623555077941,1.1559947296628952
293,4623556095896,1.1622227296628953
294,4623557111159,1.1685587296628945
295,4623558140075,1.1684077296628956
296,4623559140599,1.1746957296628953
297,4623560204872,1.1745927296628942
298,4623568661698,1.1870497296628955
299,4623568720840,1.193337729662895
300,4623568724659,1.1932717296628947
301,4623568728011,1.1994357296628948
302,4623568944887,1.2055777296628953
303,4623568986468,1.211891729662895
304,4623569000455,1.2180337296628956
305,4623569012369,1.2241757296628943
306,4623570404888,1.2303767296628951
307,4623570425435,1.230203729662895
308,4623571220324,1.2364967296628944
309,4623572319108,1.2426377296628957
310,4623573392809,1.242524729662895
311,4623575441848,1.254959729662895
312,4623575478823,1.2610807296628952
313,4623576304039,1.2609677296628945
314,4623577526614,1.2734027296628945
315,4623578283588,1.2732067296628955
316,4623579381501,1.2794357296628949
317,4623580471153,1.2918697296628956
318,4623581248967,1.2917357296628946
319,4623582271926,1.2978557296628956
320,4623583317512,1.3040837296628958
321,4623584329504,1.3102637296628945
322,4623585383616,1.3163837296628955
323,4623586298206,1.3226117296628956
324,4623587302620,1.3224767296628954
325,4623591972937,1.3411407296628948
326,4623591992729,1.3410537296628942
327,4623591996888,1.3472337296628947
328,4623592000405,1.3534137296628952
329,4623592731723,1.3596427296628946
330,4623593435964,1.3595077296628943
331,4623594598147,1.3656877296628949
332,4623595574338,1.371915729662895
333,4623596403034,1.3780967296628948
334,4623597515495,1.3779067296628948
335,4623598439238,1.3840867296628954
336,4623599415898,1.3903147296628955
337,4623600378616,1.3902627296628953
338,4623601459651,1.3964907296628954
339,4623602794186,1.3963777296628948
340,4623603528536,1.4089817296628944
341,4623604442935,1.408915729662894
342,4623605413930,1.4213947296628948
343,4623606408657,1.4212817296628941
344,4623607565392,1.4275927296628943
345,4623608491298,1.4338427296628957
346,4623609532939,1.4275437296628954
347,4623610521482,1.427431729662894
348,4623611687216,1.4337427296628942
349,4623612540329,1.4399927296628956
350,4623613661739,1.4400097296628953
351,4623614483073,1.4461347296628944
352,4623615558156,1.4398377296628944
353,4623616494244,1.4461097296628953
354,4623617475005,1.452467729662894
355,4623618523956,1.4461697296628948
356,4623619567002,1.4524417296628958
357,4623620573280,1.4524587296628955
358,4623621538120,1.4587907296628941
359,4623622539595,1.4651707296628942
360,4623623679455,1.4650637296628943
361,4623624600465,1.4714437296628944
362,4623625611370,1.477776729662894
363,4623626616428,1.4841087296628945
364,4623627628704,1.4904887296628946
365,4623632394380,1.4842127296628949
366,4623632473728,1.4904687296628953
367,4623632482682,1.496800729662894
368,4623632489019,1.4905727296628957
369,4623632662618,1.4969047296628943
370,4623633635369,1.5033067296628957
371,4623634669169,1.5096387296628944
372,4623635661558,1.5033037296628944
373,4623636645042,1.5159987296628952
374,4623637639749,1.5097227296628954
375,4623638626017,1.516124729662895
376,4623639642997,1.5161637296628943
377,4623640649866,1.5162037296628945
378,4623641663386,1.5227297296628954
379,4623642657473,1.535377729662894
380,4623643685928,1.5417797296628954
381,4623644688399,1.5418187296628947
382,4623645651500,1.5419057296628953
383,4623646737405,1.541966729662894
384,4623647691353,1.5483087296628941
385,4623648704285,1.5547877296628947
386,4623649710308,1.5548487296628952
387,4623650687483,1.5612037296628944
388,4623651710568,1.5614367296628942
389,4623652721994,1.5614377296628952
390,4623653849625,1.5679167296628957
391,4623654826991,1.5679777296628945
392,4623655785860,1.5744657296628954
393,4623658030381,1.5745267296628942
394,4623658064064,1.5746517296628948
395,4623658882883,1.5747127296628953
396,4623660057155,1.5749207296628942
397,4623660932789,1.5749217296628952
398,4623661959969,1.5751067296628953
399,4623663067916,1.5815307296628944
400,4623664140670,1.5878467296628944
401,4623664916536,1.581738729662895
402,4623665820612,1.5881137296628953
403,4623666880592,1.5944297296628953
404,4623667868985,1.5946637296628943
405,4623668946276,1.5946857296628956
406,4623669806748,1.5947467296628943
407,4623670893069,1.6012467296628952
408,4623671925197,1.5949537296628957
409,4623672924863,1.6013297296628952
410,4623673966704,1.6076927296628956
411,4623674924200,1.595144729662895
412,4623675879604,1.6014597296628956
413,4623676951921,1.6015427296628957
414,4623677886242,1.595227729662895
415,4623678900681,1.6016037296628944
416,4623679947763,1.5953577296628954
417,4623681313614,1.6017327296628956
418,4623681957115,1.6017327296628956
419,4623683006969,1.608031729662894
420,4623683886884,1.6080917296628954
421,4623685155798,1.6080147296628944
422,4623686043111,1.6143907296628957
423,4623687038604,1.6143257296628946
424,4623687917254,1.6142487296628953
425,4623688950270,1.6206237296628956
426,4623689935928,1.6205467296628946
427,4623690929589,1.6204827296628945
428,4623691942991,1.6267587296628943
429,4623693014127,1.626680729662894
430,4623694012418,1.6266167296628957
431,4623694973684,1.6265777296628947
432,4623695968559,1.6327467296628946
433,4623696993112,1.6327287296628956
434,4623698015554,1.632565729662895
435,4623699076152,1.632526729662894
436,4623700061355,1.6386947296628946
437,4623701052032,1.638531729662894
438,4623702089657,1.644682729662895
439,4623703068075,1.6446437296628957
440,4623704084738,1.6570887296628953
441,4623705078742,1.6569237296628945
442,4623706122805,1.6631017296628947
443,4623707085444,1.675545729662895
444,4623708130736,1.669127729662895
445,4623709077595,1.6752567296628946
446,4623710255718,1.6813857296628942
447,4623711079099,1.6810757296628953
448,4623712066904,1.6934987296628954
449,4623713113713,1.699735729662894
450,4623714858237,1.6994257296628952
451,4623715082313,1.7118477296628942
452,4623716252824,1.711585729662895
453,4623717133432,1.7177527296628945
454,4623718432714,1.7237577296628945
455,4623719104889,1.7235497296628957
456,4623720162261,1.7359557296628942
457,4623721114308,1.7356447296628943
458,4623722154541,1.7418607296628945
459,4623723138965,1.7541587296628958
460,4623724084086,1.753955729662895
461,4623725352993,1.7663777296628957
462,4623726173498,1.7661757296628942
463,4623727226331,1.7721587296628947
464,4623728139275,1.7782877296628943
465,4623739035402,1.7843997296628942
466,4623739175610,1.784214729662894
467,4623739212021,1.7902797296628954
468,4623739255393,1.7901407296628946
469,4623739323471,1.7961457296628947
470,4623739337966,1.7960197296628948
471,4623739344395,1.8020727296628944
472,4623739348611,1.8082837296628949
473,4623739352647,1.8080977296628955
474,4623739358708,1.8079337296628957
475,4623739560655,1.8076927296628948
476,4623740293673,1.813882729662895
477,4623741280319,1.8137187296628952
478,4623742283211,1.8199177296628957
479,4623743382804,1.8198137296628953
480,4623816850156,1.8196507296628948
481,4623816947277,1.8196157296628943
482,4623816953927,1.8257667296628952
483,4623816958381,1.8319657296628957
484,4623816961900,1.8255697296628952
485,4623816965671,1.8254267296628957
486,4623816969965,1.8316257296628944
487,4623816973524,1.831483729662894
488,4623816976405,1.8250867296628943
489,4623816980080,1.8312857296628948
490,4623816983750,1.8312687296628951
491,4623816986279,1.824919729662895
492,4623816989395,1.824754729662894
493,4623816992705,1.8246607296628952
494,4623816995926,1.8182637296628954
495,4623816998850,1.8244157296628956
496,4623817002125,1.8180057296628949
497,4623817005106,1.8242177296628945
498,4623817008229,1.8241227296628946
499,4623817011372,1.8240067296628943
500,4623817014940,1.8238007296628957
501,4623817018717,1.8236837296628945
502,4623817021559,1.823649729662895
503,4623817024525,1.8234867296628945
504,4623817027492,1.8296847296628957
505,4623817031413,1.823210729662895
506,4623817034948,1.8230477296628944
507,4623817037353,1.8292457296628957
508,4623817040027,1.8290647296628944
509,4623817043531,1.8352637296628949
510,4623817046733,1.8224917296628949
511,4623817050751,1.8286257296628943
512,4623817053773,1.828509729662894
513,4623817056545,1.8219537296628943
514,4623817059384,1.8281657296628957
515,4623817062038,1.8280277296628942
516,4623817064662,1.8277867296628951
517,4623817068025,1.8277297296628952
518,4623817071019,1.833803729662895
519,4623817073635,1.8335417296628957
520,4623817076272,1.833485729662895
521,4623817080437,1.8395377296628954
522,4623817083821,1.839528729662895
523,4623817086589,1.8392657296628947
524,4623817089575,1.8390247296628957
525,4623817092688,1.8452617296628944
526,4623817095520,1.8450207296628953
527,4623817098632,1.8448827296628956
528,4623817101416,1.8509347296628942
529,4623817105102,1.8507537296628946
530,4623817108023,1.8568067296628943
531,4623817110716,1.8503527296628945
532,4623817113068,1.8564057296628942
533,4623817115906,1.8498487296628952
534,4623817118980,1.8560257296628944
535,4623817123563,1.849447729662895
536,4623817126464,1.8554777296628941
537,4623817129710,1.8615297296628945
538,4623817132827,1.8614387296628951
539,4623817135986,1.8674687296628942
540,4623817138915,1.867206729662895
541,4623817141983,1.873236729662894
542,4623817144657,1.8729737296628954
543,4623817147411,1.8790037296628945
544,4623817149630,1.8788657296628948
545,4623817152516,1.8848957296628956
546,4623817154929,1.884610729662894
547,4623817157688,1.8842877296628942
548,4623817160002,1.890317729662895
549,4623817162387,1.8901577296628957
550,4623817165151,1.8961277296628953
551,4623817167699,1.895864729662895
552,4623817170159,1.901971729662895
553,4623817733173,1.901627729662895
554,4623818724134,1.9014667296628947
555,4623819730655,1.9074367296628942
556,4623820953644,1.9071517296628944
557,4623821905246,1.9130747296628954
558,4623822727067,1.919229729662895
559,4623823731979,1.9189447296628952
560,4623824780537,1.9249147296628948
561,4623825869126,1.9309447296628957
562,4623830105244,1.930724729662895
563,4623830141572,1.9367547296628942
564,4623830147626,1.936448729662894
565,4623830152581,1.9424957296628946
566,4623830901911,1.9485257296628955
567,4623832189724,1.9546207296628957
568,4623833069848,1.954336729662895
569,4623833777122,1.960258729662895
570,4623834804510,1.9538057296628946
571,4623835838760,1.9597757296628942
572,4623836822111,1.9595557296628954
573,4623837909693,1.9719777296628944
574,4623838793865,1.9653407296628949
575,4623839907538,1.9714957296628945
576,4623840835081,1.9774177296628945
577,4623842088670,1.977280729662894
578,4623842862290,1.9770607296628953
579,4623843833789,1.989405729662895
580,4623844815221,1.9892677296628953
581,4623845827431,1.9953157296628952
582,4623846952652,1.995053729662894
583,4623848159950,2.0012087296628955
584,4623848942981,2.0073257296628952
585,4623849956300,2.007139729662894
586,4623850931678,2.013295729662895
587,4623851869045,2.0194127296628945
588,4623852880648,2.0192277296628944
589,4623853879203,2.0190897296628947
590,4623854893905,2.0252067296628944
591,4623855919856,2.0250227296628953
592,4623856946120,2.0187157296628957
593,4623857939231,2.0248457296628946
594,4623858957885,2.031087729662895
595,4623859927455,2.0309717296628946
596,4623860939459,2.0246187296628957
597,4623862004384,2.037111729662895
598,4623863004981,2.0370727296628957
599,4623864046836,2.043211729662895
600,4623865304822,2.0368807296628955
601,4623866007512,2.043204729662895
602,4623867122740,2.0494807296628945
603,4623868085735,2.0431977296628947
604,4623869089860,2.043180729662895
605,4623870139325,2.0431517296628954
606,4623871228414,2.0432597296628945
607,4623872228716,2.0495587296628948
608,4623873133585,2.036933729662895
609,4623874113505,2.0434047296628943
610,4623875163211,2.037094729662895
611,4623876148422,2.0371647296628943
612,4623877108397,2.037272729662895
613,4623878098985,2.0373257296628946
614,4623879138178,2.0311417296628953
615,4623880234015,2.0312707296628947
616,4623881245972,2.0249017296628953
617,4623882257414,2.0313467296628946
618,4623883281198,2.031399729662894
619,4623884222157,2.031507729662895
620,4623885186908,2.0316377296628954
621,4623886313516,2.038065729662895
622,4623887267080,2.0318817296628957
623,4623888182731,2.038179729662895
624,4623889244872,2.0383097296628954
625,4623890184944,2.025732729662895
626,4623891180041,2.0320317296628954
627,4623892182466,2.038454729662895
628,4623893273818,2.038459729662895
629,4623894227812,2.038490729662895
630,4623895481663,2.0449737296628943
631,4623896312387,2.0323487296628944
632,4623897268162,2.0323327296628957
633,4623898458639,2.0386787296628945
634,4623899231602,2.0449547296628943
635,4623900319557,2.0386227296628956
636,4623901255974,2.038713729662895
637,4623902299160,2.051180729662894
638,4623903268066,2.057504729662895
639,4623904327167,2.063716729662895
640,4623905272845,2.0637257296628952
641,4623906259565,2.0699367296628957
642,4623907331626,2.0761357296628944
643,4623908307767,2.082450729662895
644,4623909332236,2.0886497296628956
645,4623910347549,2.088524729662895
646,4623911297078,2.101016729662895
647,4623912317630,2.107206729662895
648,4623914598244,2.1133837296628943
649,4623914634161,2.1194487296628957
650,4623915496184,2.125625729662895
651,4623916331367,2.1381087296628944
652,4623917319934,2.1441517296628945
653,4623918378262,2.1503287296628955
654,4623919403532,2.156495729662895
655,4623920348981,2.162479729662895
656,4623921385083,2.1686937296628948
657,4623922404288,2.187345729662894
658,4623923433162,2.193375729662895
659,4623924415927,2.2120267296628953
660,4623925441508,2.218194729662894
661,4623926421993,2.2368337296628944
662,4623927415368,2.242875729662895
663,4623928422646,2.255151729662895
664,4623929433790,2.2613197296628957
665,4623930512613,2.2799107296628947
666,4623931477692,2.2860777296628942
667,4623932417036,2.298353729662894
668,4623933419910,2.3045207296628956
669,4623934460104,2.316818729662895
670,4623935514284,2.322925729662895
671,4623936470935,2.335360729662895
672,4623937468649,2.3414687296628944
673,4623938460882,2.3538427296628956
674,4623939481097,2.3599727296628945
675,4623940489866,2.3597177296628953
676,4623941428594,2.3721147296628953
677,4623942465416,2.3783677296628944
678,4623943518060,2.3844497296628955
679,4623944431116,2.396970729662895
680,4623945487406,2.4030997296628946
681,4623946518267,2.409328729662894
682,4623947552720,2.415556729662894
683,4623948815129,2.4217847296628943
684,4623949553967,2.428029729662894
685,4623950546408,2.427964729662895
686,4623951539956,2.4278997296628955
687,4623952564005,2.4342147296628944
688,4623953706872,2.4342267296628943
689,4623954549727,2.4342477296628946
690,4623955566192,2.4342607296628955
691,4623956554341,2.434281729662894
692,4623957606071,2.4279627296628945
693,4623958565423,2.4279837296628948
694,4623959595764,2.4217027296628952
695,4623960603452,2.4218707296628956
696,4623961884738,2.4281597296628945
697,4623962701490,2.4157577296628947
698,4623963664912,2.415753729662894
699,4623964707340,2.4096067296628956
700,4623965769600,2.409710729662894
701,4623966665516,2.409830729662895
702,4623967748306,2.403559729662895
703,4623968666136,2.4037267296628944
704,4623969633102,2.3912997296628955
705,4623970952291,2.3913427296628953
706,4623971625353,2.385195729662895
707,4623972663018,2.3851917296628944
708,4623973665768,2.3791047296628953
709,4623974663448,2.3728547296628957
710,4623975629882,2.3667087296628946
711,4623976688157,2.360497729662894
712,4623977624820,2.3542247296628958
713,4623983570401,2.354371729662894
714,4623983626856,2.348099729662895
715,4623983632186,2.3418877296628953
716,4623983636086,2.3356417296628944
717,4623983639561,2.3355987296628946
718,4623989040403,2.3356677296628945
719,4623989099330,2.3292877296628944
720,4623989105313,2.3230417296628953
721,4623989109667,2.3293387296628953
722,4623989113922,2.3230057296628956
723,4623989118290,2.3291737296628945
724,4623989811488,2.3291347296628953
725,4624028481457,2.335225729662895
726,4624028571572,2.3288707296628957
727,4624028580690,2.3350467296628956
728,4624028584554,2.328567729662895
729,4624028588383,2.3409297296628946
730,4624028592899,2.3344287296628945
731,4624028596619,2.3404587296628954
732,4624028600369,2.340189729662894
733,4624028604105,2.3461717296628954
734,4624028607892,2.352179729662895
735,4624028610966,2.351911729662895
736,4624028615060,2.364087729662895
737,4624028618067,2.3637807296628957
738,4624028621070,2.3760807296628954
739,4624028624161,2.3818557296628953
740,4624028626983,2.3877177296628957
741,4624028629884,2.399995729662894
742,4624028632539,2.4058567296628954
743,4624028635300,2.417950729662895
744,4624028638001,2.4237637296628947
745,4624028642156,2.4359177296628953
746,4624028645392,2.4416967296628957
747,4624028648158,2.447410729662895
748,4624028651481,2.4657497296628943
749,4624028654866,2.4714647296628947
750,4624028658129,2.477242729662894
751,4624028660880,2.4892497296628946
752,4624028663795,2.4949807296628954
753,4624028666602,2.506987729662894
754,4624028669632,2.512572729662894
755,4624028672016,2.531018729662895
756,4624028674621,2.530357729662894
757,4624028677388,2.542316729662895
758,4624028680283,2.5542637296628943
759,4624028683650,2.566222729662895
760,4624028686843,2.5720017296628956
761,4624028689813,2.583960729662895
762,4624028693392,2.5959287296628943
763,4624028952606,2.6015137296628943
764,4624030115333,2.6136667296628957
765,4624031075625,2.619272729662894
766,4624032377477,2.631192729662894
767,4624033040481,2.6432177296628954
768,4624034247456,2.6425687296628944
769,4624034965855,2.6546577296628957
770,4624036125128,2.6541427296628957
771,4624037015880,2.659786729662894
772,4624041687190,2.6655227296628947
773,4624041701923,2.6711897296628955
774,4624041705917,2.6643977296628947
775,4624041709374,2.670232729662894
776,4624042558819,2.6822527296628955
777,4624043111437,2.675418729662894
778,4624044030217,2.6750467296628955
779,4624045062629,2.6808427296628956
780,4624046316230,2.686741729662895
781,4624047041608,2.6799947296628943
782,4624048119437,2.685743729662894
783,4624049109019,2.6790567296628947
784,4624050106008,2.6723217296628956
785,4624051197753,2.678328729662894
786,4624052144857,2.6716157296628946
787,4624053159441,2.671244729662895
788,4624054136237,2.664703729662895
789,4624055117381,2.6643067296628953
790,4624056209443,2.657765729662895
791,4624057242152,2.6573937296628944
792,4624058094496,2.6570617296628942
793,4624059147816,2.650542729662895
794,4624060171121,2.650317729662895
795,4624061220109,2.643730729662895
796,4624062207902,2.6372117296628943
797,4624063322176,2.6370477296628945
798,4624064212493,2.636822729662894
799,4624065255072,2.636619729662895
800,4624066252264,2.6300797296628957
801,4624067263212,2.6361697296628943
802,4624068222601,2.6360057296628945
803,4624069278330,2.6231727296628957
804,4624070296039,2.629387729662895
805,4624071289357,2.629222729662894
806,4624072248855,2.6226837296628958
807,4624073245499,2.6224587296628954
808,4624074263701,2.615979729662895
809,4624075311601,2.6221087296628944
810,4624076285984,2.6157407296628943
811,4624077267370,2.615555729662894
812,4624078305298,2.6153097296628953
813,4624079293253,2.615122729662895
814,4624080297193,2.6086697296628945
815,4624081328477,2.6147767296628945
816,4624082601700,2.6209317296628942
817,4624083418892,2.620599729662894
818,4624084352749,2.633047729662895
819,4624085344484,2.6328867296628946
820,4624086400845,2.638895729662895
821,4624087364719,2.6450287296628954
822,4624088389754,2.657283729662895
823,4624089398653,2.663351729662894
824,4624090436705,2.663147729662894
825,4624091388667,2.669134729662895
826,4624092448762,2.687789729662894
827,4624093463100,2.687460729662895
828,4624094403998,2.6934857296628945
829,4624095435708,2.705766729662894
830,4624096410886,2.7180457296628955
831,4624097406456,2.7239247296628957
832,4624098398563,2.7298887296628944
833,4624099539955,2.742207729662894
