sample_index,host_ts_ns,fz_N
10126,3716948021586,-0.18799035530087238
10127,3716949052419,-0.18160535530087074
10128,3716983552161,-0.18144935530087203
10129,3716983652780,-0.1812543553008723
10130,3716983662248,-0.18743935530087086
10131,3716983668048,-0.19368435530087247
10132,3716983673930,-0.19338135530087186
10133,3716983679974,-0.19962535530087244
10134,3716983698739,-0.20580935530087174
10135,3716983703739,-0.20561435530087202
10136,3716983708751,-0.21177735530087105
10137,3716983713638,-0.21789735530087206
10138,3716983719600,-0.21776735530087166
10139,3716983724448,-0.21757235530087193
10140,3716983729358,-0.22375635530087123
10141,3716983733973,-0.2235613553008715
10142,3716983740625,-0.2298053553008721
10143,3716983745662,-0.23586535530087183
10144,3716983750502,-0.23561035530087082
10145,3716983756762,-0.2355403553008717
10146,3716983795036,-0.2353673553008715
10147,3716983807202,-0.23523635530087184
10148,3716983814473,-0.23506335530087163
10149,3716983820234,-0.24117035530087172
10150,3716983825253,-0.24099735530087152
10151,3716983830036,-0.24099635530087227
10152,3716983834518,-0.24713735530087177
10153,3716983839713,-0.24695235530087167
10154,3716983844331,-0.24682635530087182
10155,3716983848816,-0.25296835530087236
10156,3716983853818,-0.2465493553008713
10157,3716983858357,-0.25273935530087144
10158,3716983863965,-0.2526353553008711
10159,3716983870771,-0.26513935530087096
10160,3716983875297,-0.2587203553008717
10161,3716983880487,-0.2649313553008721
10162,3716984324307,-0.25848735530087197
10163,3716985238667,-0.25838335530087164
10164,3716986122898,-0.25205035530087194
10165,3716987179953,-0.25196835530087114
10166,3716988136584,-0.24557135530087137
10167,3716989220272,-0.24548935530087235
10168,3716990182756,-0.24540735530087154
10169,3716991203303,-0.23905835530087138
10170,3716992120592,-0.23899835530087188
10171,3716993103294,-0.23897635530087236
10172,3716994131263,-0.23891535530087182
10173,3716995156469,-0.22622535530087085
10174,3716996146948,-0.23245835530087078
10175,3716997165789,-0.2261303553008709
10176,3716998153626,-0.22607035530087138
10177,3716999184688,-0.21971735530087244
10178,3717000143074,-0.2197043553008715
10179,3717001174451,-0.219644355300872
10180,3717002382022,-0.21332935530087127
10181,3717003159646,-0.20714735530087225
10182,3717004624633,-0.20708735530087097
10183,3717005377785,-0.200733355300871
10184,3717006243880,-0.19438035530087205
10185,3717007171376,-0.19432035530087077
10186,3717008642553,-0.1879663553008708
10187,3717009295184,-0.18173735530087143
10188,3717010205736,-0.18172535530087153
10189,3717011187241,-0.17537135530087156
10190,3717012168700,-0.16901835530087084
10191,3717013168014,-0.16266435530087087
10192,3717014147682,-0.16260435530087136
10193,3717015204100,-0.15631535530087248
10194,3717016177418,-0.14996135530087074
10195,3717017235588,-0.14990135530087123
10196,3717018200371,-0.149862355300872
10197,3717019586474,-0.14350935530087128
10198,3717020175389,-0.14357335530087134
10199,3717021294816,-0.13721935530087137
10200,3717022316195,-0.14347435530087083
10201,3717023327840,-0.1308053553008719
10202,3717024315740,-0.1307453553008724
10203,3717025193459,-0.1306853553008711
10204,3717026247332,-0.12445635530087173
10205,3717027198673,-0.11802035530087096
10206,3717028194225,-0.12422735530087081
10207,3717029187809,-0.11155835530087188
10208,3717030193266,-0.11162235530087194
10209,3717031231727,-0.11156235530087244
10210,3717032208590,-0.10518635530087117
10211,3717033201661,-0.10499635530087126
10212,3717034234637,-0.11125135530087071
10213,3717035234164,-0.10487535530087122
10214,3717036211951,-0.11118535530087215
10215,3717037207750,-0.1048103553008719
10216,3717038208141,-0.10466735530087234
10217,3717039254027,-0.09824435530087072
10218,3717040235999,-0.10447735530087243
10219,3717041238015,-0.10439435530087238
10220,3717042222709,-0.10426535530087122
10221,3717043199021,-0.10418235530087117
10222,3717044225683,-0.11028635530087172
10223,3717045272602,-0.11032835530087226
10224,3717046211047,-0.10388335530087112
10225,3717047255087,-0.10998635530087242
10226,3717048233266,-0.10358935530087088
10227,3717049221757,-0.10987735530087228
10228,3717050194211,-0.0970573553008709
10229,3717051255529,-0.10322135530087095
10230,3717052231249,-0.10324135530087197
10231,3717053245069,-0.1093443553008715
10232,3717054290890,-0.10919235530087157
10233,3717055286813,-0.10285135530087075
10234,3717056374078,-0.10900235530087166
10235,3717057667368,-0.10885035530087173
10236,3717058530438,-0.1088013553008711
10237,3717059366870,-0.11496535530087115
10238,3717060252737,-0.10848635530087236
10239,3717061334469,-0.12106735530087143
10240,3717062333021,-0.11460135530087179
10241,3717063332128,-0.1207903553008709
10242,3717064392681,-0.12076335530087157
10243,3717065396987,-0.12053035530087186
10244,3717066582397,-0.1268183553008715
10245,3717067829020,-0.12677035530087188
10246,3717068499746,-0.12035135530087082
10247,3717070210419,-0.12655835530087245
10248,3717070565123,-0.12009135530087178
10249,3717071327723,-0.1263573553008719
10250,3717072393851,-0.13254735530087203
10251,3717073568890,-0.12626635530087071
10252,3717074323920,-0.13245635530087085
10253,3717075287728,-0.132407355300872
10254,3717076493154,-0.1322343553008718
10255,3717084174987,-0.13854935530087076
10256,3717084443181,-0.13837635530087233
10257,3717084458800,-0.138310355300872
10258,3717084464358,-0.14457735530087135
10259,3717084468430,-0.14451235530087203
10260,3717084471811,-0.1569953553008716
10261,3717084475181,-0.1505683553008712
10262,3717085586686,-0.15673635530087182
10263,3717085618954,-0.1567353553008708
10264,3717086603182,-0.1629153553008713
10265,3717087334640,-0.16279135530087174
10266,3717088337407,-0.16901935530087187
10267,3717089356751,-0.1688853553008709
10268,3717090337795,-0.17505235530087226
10269,3717091586189,-0.18759635530087237
10270,3717092320306,-0.18750935530087176
10271,3717093342855,-0.19367735530087238
10272,3717094783343,-0.19988435530087223
10273,3717095383825,-0.20606435530087097
10274,3717096393846,-0.21860835530087108
10275,3717097529688,-0.21846135530087096
10276,3717098441159,-0.23098335530087155
10277,3717099483512,-0.23077235530087137
10278,3717100426781,-0.24960835530087166
10279,3717101501875,-0.24952235530087208
10280,3717102686188,-0.2557503553008722
10281,3717103391587,-0.268272355300871
10282,3717104424598,-0.27450035530087114
10283,3717105474595,-0.280669355300871
10284,3717106431193,-0.2868973553008711
10285,3717107380730,-0.2868103553008723
10286,3717108357667,-0.2992843553008715
10287,3717109364300,-0.30551335530087087
10288,3717110365300,-0.3116813553008715
10289,3717111340994,-0.31791035530087086
10290,3717112496235,-0.3240903553008714
10291,3717113401090,-0.3240263553008713
10292,3717114513447,-0.33025435530087144
10293,3717115378025,-0.3364233553008713
10294,3717116477547,-0.34265135530087143
10295,3717117508874,-0.34885335530087147
10296,3717118581379,-0.35508235530087084
10297,3717119495071,-0.3550813553008716
10298,3717120357925,-0.36131035530087097
10299,3717121358372,-0.367512355300871
10300,3717122369259,-0.3800563553008711
10301,3717123350930,-0.37361635530087156
10302,3717124348497,-0.38611235530087207
10303,3717125355417,-0.3860463553008717
10304,3717126356310,-0.38599935530087137
10305,3717127369249,-0.3922273553008715
10306,3717128374250,-0.3920553553008723
10307,3717129358786,-0.391989355300872
10308,3717130359268,-0.4044253553008712
10309,3717131377082,-0.39817035530087175
10310,3717132386095,-0.4043603553008719
10311,3717133380600,-0.4042473553008712
10312,3717134458903,-0.41049735530087084
10313,3717135422171,-0.41666535530087145
10314,3717136445133,-0.4165533553008718
10315,3717137426433,-0.42280335530087143
10316,3717138422563,-0.4227373553008711
10317,3717139405616,-0.42886335530087116
10318,3717140471033,-0.42882035530087137
10319,3717141408810,-0.435070355300871
10320,3717142409712,-0.44132035530087244
10321,3717143417340,-0.44115235530087205
10322,3717144401733,-0.4474023553008717
10323,3717145439768,-0.4537213553008712
10324,3717146406475,-0.4536783553008714
10325,3717147410977,-0.4536353553008716
10326,3717148425162,-0.44717335530087077
10327,3717149415414,-0.447130355300871
10328,3717150425644,-0.4471573553008721
10329,3717151432448,-0.45336435530087194
10330,3717152833218,-0.4533423553008724
10331,3717153429843,-0.45336935530087175
10332,3717154439381,-0.45328235530087113
10333,3717155417219,-0.45330935530087224
10334,3717156530167,-0.45330935530087224
10335,3717157547639,-0.45327135530087226
10336,3717158530048,-0.4595863553008712
10337,3717159556551,-0.4532553553008718
10338,3717160571295,-0.45336235530087166
10339,3717161620630,-0.4596013553008724
10340,3717162508745,-0.44705335530087176
10341,3717163490990,-0.4534763553008716
10342,3717164548405,-0.4534213553008719
10343,3717165537004,-0.4534813553008714
10344,3717167136046,-0.4471723553008715
10345,3717167546283,-0.4472423553008724
10346,3717168499250,-0.434715355300872
10347,3717170515592,-0.43478535530087115
10348,3717170532824,-0.43479035530087096
10349,3717171505017,-0.43487235530087176
10350,3717172482808,-0.42864935530087145
10351,3717173469876,-0.42860635530087166
10352,3717180494343,-0.42244335530087085
10353,3717180516646,-0.4162193553008713
10354,3717180527505,-0.4163013553008721
10355,3717180533161,-0.4100303553008722
10356,3717180536011,-0.4038663553008721
10357,3717180539709,-0.40378535530087234
10358,3717180548562,-0.40386735530087137
10359,3717181893734,-0.39764435530087106
10360,3717182696038,-0.39768735530087085
10361,3717183524460,-0.39789435530087225
10362,3717184531965,-0.39157535530087095
10363,3717185779017,-0.39161835530087075
10364,3717186575718,-0.39164035530087205
10365,3717187604449,-0.37907035530087185
10366,3717188598386,-0.37911335530087165
10367,3717189591684,-0.37921235530087216
10368,3717190711601,-0.3666263553008715
10369,3717192093519,-0.37285435530087163
10370,3717192631941,-0.3666383553008714
10371,3717193559297,-0.3604443553008725
10372,3717194630731,-0.3603573553008719
10373,3717195632433,-0.3603963553008711
10374,3717196594658,-0.36049435530087237
10375,3717197644826,-0.36040935530087204
10376,3717198640724,-0.3541923553008708
10377,3717199608372,-0.35423035530087077
10378,3717200604640,-0.3542693553008718
10379,3717201576681,-0.3543203553008709
10380,3717202602491,-0.34791935530087237
10381,3717203559975,-0.36056535530087075
10382,3717204601814,-0.3542413553008714
10383,3717205742136,-0.3480253553008712
10384,3717206682037,-0.3480633553008712
10385,3717207619907,-0.3480543553008708
10386,3717208629795,-0.3480713553008723
10387,3717209630055,-0.34187135530087076
10388,3717210632254,-0.34190935530087074
10389,3717211658538,-0.3418793553008719
10390,3717212618076,-0.35452535530087204
10391,3717213709393,-0.3483093553008718
10392,3717214697244,-0.3482783553008719
10393,3717215654978,-0.3483163553008719
10394,3717251487868,-0.3544763553008714
10395,3717251609125,-0.3544933553008711
10396,3717251619909,-0.36077735530087196
10397,3717251626888,-0.3608543553008712
10398,3717251632829,-0.36087035530087164
10399,3717251638614,-0.36088735530087135
10400,3717251645590,-0.3671713553008722
10401,3717251652910,-0.3672483553008714
10402,3717251660463,-0.3672653553008711
10403,3717251667900,-0.37352735530087244
10404,3717251675331,-0.3672293553008714
10405,3717251683895,-0.36724635530087113
10406,3717251690666,-0.3671983553008715
10407,3717251697762,-0.3734613553008721
10408,3717251705463,-0.37347635530087153
10409,3717251712777,-0.3797223553008724
10410,3717251719962,-0.38603235530087154
10411,3717251726849,-0.3797343553008723
10412,3717251734224,-0.3859803553008714
10413,3717251741916,-0.3922903553008723
10414,3717251749274,-0.3921603553008719
10415,3717251760494,-0.3922373553008711
10416,3717251768252,-0.39842235530087144
10417,3717251775281,-0.3984003553008719
10418,3717251782012,-0.4047713553008716
10419,3717251789099,-0.41095635530087193
10420,3717251796542,-0.4046413553008712
10421,3717251803966,-0.41101135530087163
10422,3717251810865,-0.41093035530087185
10423,3717251817375,-0.4045673553008715
10424,3717251824203,-0.41098535530087155
10425,3717251830909,-0.4171703553008719
10426,3717251838437,-0.41093235530087213
10427,3717251844921,-0.41091135530087186
10428,3717251853549,-0.410803355300871
10429,3717251860810,-0.417221355300871
10430,3717253116605,-0.41090635530087205
10431,3717253802211,-0.41079835530087117
10432,3717254741545,-0.41090135530087224
10433,3717255767773,-0.41090135530087224
10434,3717256859423,-0.41079335530087135
10435,3717257764476,-0.41091835530087195
10436,3717258733074,-0.4108973553008717
10437,3717259885841,-0.41083635530087115
10438,3717260719862,-0.41091335530087214
10439,3717261763869,-0.41722935530087213
10440,3717262745129,-0.41722935530087213
10441,3717263752927,-0.4109793553008725
10442,3717264734810,-0.404685355300872
10443,3717265831484,-0.3984353553008724
10444,3717266761018,-0.398388355300872
10445,3717267745800,-0.39215935530087087
10446,3717268728502,-0.39215935530087087
10447,3717269980208,-0.39222435530087196
10448,3717270746957,-0.3796163553008718
10449,3717271757049,-0.379693355300871
10450,3717272719573,-0.37334035530087206
10451,3717273751234,-0.3734653553008709
10452,3717274748370,-0.3607973553008712
10453,3717275721188,-0.36723735530087076
10454,3717276708796,-0.36723735530087076
10455,3717277796980,-0.3546933553008724
10456,3717278753118,-0.3546933553008724
10457,3717279796967,-0.3546803553008715
10458,3717280768705,-0.35480635530087135
10459,3717281751288,-0.35474635530087184
10460,3717282785676,-0.3484313553008711
10461,3717283741307,-0.34849535530087117
10462,3717284757364,-0.34218135530087146
10463,3717285768206,-0.33580535530087197
10464,3717286785389,-0.3295683553008715
10465,3717295267785,-0.32950835530087197
10466,3717295334608,-0.3294253553008719
10467,3717295340803,-0.3232353553008718
10468,3717295345407,-0.32317535530087227
10469,3717295349866,-0.31677835530087073
10470,3717295354144,-0.3167563553008712
10471,3717295357631,-0.3166963553008717
10472,3717295590673,-0.31029935530087194
10473,3717296691854,-0.31023035530087206
10474,3717296850099,-0.31014835530087126
10475,3717297999969,-0.3101903553008718
10476,3717299025123,-0.3100873553008707
10477,3717299855814,-0.3100653553008712
10478,3717301088084,-0.3099353553008708
10479,3717301872754,-0.3161463553008712
10480,3717303257342,-0.3097483553008722
10481,3717303896950,-0.3095973553008715
10482,3717304821655,-0.3158083553008719
10483,3717305859553,-0.3093633553008708
10484,3717306893957,-0.30925935530087223
10485,3717307848642,-0.30910835530087155
10486,3717308993769,-0.3090043553008712
10487,3717309953424,-0.3088523553008713
10488,3717310845947,-0.3150633553008717
10489,3717311822962,-0.3149113553008718
10490,3717312844406,-0.31475935530087185
10491,3717313944671,-0.3146553553008715
10492,3717314826002,-0.32094335530087115
10493,3717315925610,-0.3207913553008712
10494,3717316838141,-0.3206873553008709
10495,3717317833394,-0.32053535530087096
10496,3717318833831,-0.32038435530087206
10497,3717319828344,-0.3264703553008719
10498,3717320878344,-0.32631835530087194
10499,3717321838188,-0.3262143553008716
10500,3717322865450,-0.3323783553008717
10501,3717323869219,-0.33858835530087106
10502,3717324892650,-0.33843635530087113
10503,3717325914534,-0.3446003553008712
10504,3717326876374,-0.3382793553008714
10505,3717327882142,-0.33812735530087146
10506,3717328864703,-0.3443603553008714
10507,3717329892177,-0.337914355300871
10508,3717330870079,-0.34407835530087105
10509,3717331849186,-0.3502633553008714
10510,3717332846233,-0.34386535530087237
10511,3717333845169,-0.3500503553008709
10512,3717334906833,-0.3499203553008723
10513,3717335849729,-0.3562293553008722
10514,3717337209782,-0.3434913553008716
10515,3717337869008,-0.34967635530087193
10516,3717338944209,-0.34950835530087154
10517,3717339898748,-0.35580035530087173
10518,3717340866311,-0.3495023553008725
10519,3717341878430,-0.34939335530087234
10520,3717342893306,-0.36189335530087163
10521,3717343886155,-0.3493013553008719
10522,3717344881366,-0.35550835530087177
10523,3717345888000,-0.34921035530087075
10524,3717346889269,-0.3492263553008712
10525,3717347878150,-0.3491403553008716
10526,3717348865107,-0.34278135530087184
10527,3717349920577,-0.3428193553008718
10528,3717350898518,-0.34283635530087153
10529,3717351940262,-0.3364353553008712
10530,3717353372522,-0.3427663553008724
10531,3717353999143,-0.3364903553008709
10532,3717354961426,-0.3428213553008721
10533,3717355972558,-0.33654435530087135
10534,3717356933527,-0.3302683553008716
10535,3717358010996,-0.3366593553008723
10536,3717359193673,-0.330258355300872
10537,3717360623610,-0.32398235530087227
10538,3717361056577,-0.323999355300872
10539,3717362019056,-0.3303523553008709
10540,3717362934267,-0.3303693553008724
10541,3717363979163,-0.3240453553008713
10542,3717365140623,-0.32406135530087177
10543,3717365938225,-0.3179093553008716
10544,3717366937118,-0.3243023553008708
10545,3717373890422,-0.31802535530087184
10546,3717373928509,-0.31804235530087155
10547,3717373938817,-0.3118213553008715
10548,3717373946769,-0.31186035530087075
10549,3717373953190,-0.31187735530087224
10550,3717373959942,-0.31189435530087195
10551,3717374211803,-0.305781355300871
10552,3717375080333,-0.3121133553008715
10553,3717376062499,-0.3121303553008712
10554,3717377000266,-0.23353699440421316
10555,3717378081437,-0.23992999440421414
10556,3717378976636,-0.23363199440421312
10557,3717379977759,-0.23994199440421404
10558,3717381052952,-0.24014399440421386
10559,3717382055875,-0.24645499440421403
10560,3717383101147,-0.240156994404213
10561,3717384086742,-0.2465279944042127
10562,3717385017919,-0.24671699440421335
10563,3717386653313,-0.24671199440421354
10564,3717387075305,-0.24047499440421305
10565,3717388027514,-0.24059499440421384
10566,3717388987942,-0.24059099440421328
10567,3717389997130,-0.24064599440421297
10568,3717390998372,-0.2406419944042124
10569,3717392057999,-0.24707699440421393
10570,3717393042190,-0.24713199440421363
10571,3717394084296,-0.24712799440421307
10572,3717395039262,-0.2534639944042141
10573,3717396031501,-0.253519994404213
10574,3717397302608,-0.25351599440421246
10575,3717398061812,-0.25367399440421323
10576,3717399036033,-0.2536699944042127
10577,3717400026608,-0.25983399440421273
10578,3717400994392,-0.2599149944042125
10579,3717402084505,-0.2599109944042137
10580,3717403322743,-0.25994499440421315
10581,3717404052398,-0.2662329944042128
10582,3717405048147,-0.2662069944042127
10583,3717406067454,-0.2662409944042139
10584,3717407072998,-0.25992099440421335
10585,3717408126613,-0.266209994404214
10586,3717409047446,-0.2598689944042132
10587,3717410022736,-0.2599029944042126
10588,3717411071731,-0.2598759944042133
10589,3717412054836,-0.2598499944042132
10590,3717413080758,-0.2661979944042141
10591,3717414083650,-0.2660469944042134
10592,3717415106856,-0.2660679944042137
10593,3717416163841,-0.2661019944042131
10594,3717417097084,-0.2660749944042138
10595,3717418088537,-0.2659239944042131
10596,3717419047239,-0.25964299440421357
10597,3717420049365,-0.2594919944042129
10598,3717421172915,-0.2658879944042134
10599,3717422060990,-0.2657369944042127
10600,3717423136112,-0.2657099944042134
10601,3717424102513,-0.2593259944042128
10602,3717425098950,-0.25929899440421345
10603,3717426083324,-0.2591949944042131
10604,3717427100680,-0.2528759944042136
10605,3717428117515,-0.2590989944042139
10606,3717429127122,-0.24646399440421263
10607,3717430114306,-0.246333994404214
10608,3717431075821,-0.24630799440421391
10609,3717432142952,-0.24628599440421262
10610,3717433088510,-0.2398419944042125
10611,3717434087978,-0.23988399440421304
10612,3717435098523,-0.2334779944042129
10613,3717436771999,-0.2333479944042125
10614,3717437126281,-0.2333479944042125
10615,3717438132917,-0.22707599440421333
10616,3717439107929,-0.22700599440421243
10617,3717440100180,-0.2269239944042134
10618,3717441089729,-0.2269239944042134
10619,3717442114820,-0.2268419944042126
10620,3717443085461,-0.2141639944042133
10621,3717444109169,-0.2141639944042133
10622,3717445405137,-0.2141039944042138
10623,3717446124309,-0.20778899440421306
10624,3717447126636,-0.20778899440421306
10625,3717448142450,-0.20772799440421252
10626,3717449113462,-0.20143499440421309
10627,3717450119145,-0.19512099440421338
10628,3717451123810,-0.1887669944042134
10629,3717452161471,-0.1887669944042134
10630,3717453433199,-0.18252099440421254
10631,3717454139371,-0.18254299440421384
10632,3717455148328,-0.17624899440421338
10633,3717456164945,-0.17619399440421368
10634,3717457138260,-0.16990099440421247
10635,3717458144081,-0.16992299440421377
10636,3717459138819,-0.1636769944042129
10637,3717460174039,-0.15745299440421334
10638,3717461253035,-0.1574759944042139
10639,3717462240850,-0.15741999440421317
10640,3717463182914,-0.1511959944042136
10641,3717464207244,-0.15121799440421313
10642,3717465233700,-0.14499399440421357
10643,3717466245904,-0.13870099440421413
10644,3717467211762,-0.1324769944042128
10645,3717468172052,-0.1324989944042141
10646,3717470748353,-0.12615099440421318
10647,3717470783047,-0.12622099440421408
10648,3717471164872,-0.12626399440421388
10649,3717472222936,-0.12001799440421301
10650,3717473253607,-0.12008799440421392
10651,3717474419771,-0.11381599440421297
10652,3717475254840,-0.11388599440421387
10653,3717476215397,-0.113955994404213
10654,3717483469827,-0.10768399440421383
10655,3717483495055,-0.10762899440421414
10656,3717483499116,-0.11401299440421298
10657,3717483502586,-0.12032899440421296
10658,3717483505736,-0.11408299440421388
10659,3717483508332,-0.1141049944042134
10660,3717483512068,-0.11417499440421253
10661,3717484653766,-0.11417499440421253
10662,3717485231210,-0.1142439944042124
10663,3717486748098,-0.1141839944042129
10664,3717487227363,-0.11420599440421242
10665,3717488227270,-0.10793899440421306
10666,3717489283872,-0.10787899440421356
10667,3717490255030,-0.10787899440421356
10668,3717491278676,-0.1142419944042139
10669,3717492264345,-0.11418199440421262
10670,3717493294459,-0.12047499440421383
10671,3717494266006,-0.1141599944042131
10672,3717495315008,-0.11407799440421407
10673,3717496275573,-0.12037199440421276
10674,3717497338541,-0.12666499440421397
10675,3717498330337,-0.1266049944042127
10676,3717499414251,-0.12026799440421243
10677,3717500534478,-0.13279499440421283
10678,3717501290290,-0.1327729944042133
10679,3717502513602,-0.13900599440421324
10680,3717503616905,-0.13266899440421298
10681,3717504398669,-0.14519599440421338
10682,3717505293348,-0.14512599440421248
10683,3717506598365,-0.14502299440421318
10684,3717507287050,-0.14507799440421287
10685,3717508515396,-0.14497399440421255
10686,3717509403415,-0.13852899440421318
10687,3717510335745,-0.13842599440421388
10688,3717511298249,-0.144773994404213
10689,3717512411519,-0.1446699944042127
10690,3717513282577,-0.14451899440421379
10691,3717514338131,-0.14453999440421406
10692,3717515347773,-0.14438899440421338
10693,3717516365475,-0.14423699440421345
10694,3717517363923,-0.14427099440421287
10695,3717518329942,-0.15045999440421376
10696,3717519367703,-0.1439929944042131
10697,3717520367246,-0.15025999440421245
10698,3717521407174,-0.15644899440421334
10699,3717522382784,-0.1500429944042132
10700,3717523522309,-0.15630999440421256
10701,3717524418475,-0.15618499440421374
10702,3717525375442,-0.15601199440421354
10703,3717526418927,-0.1559629944042129
10704,3717527455340,-0.14949699440421327
10705,3717528453028,-0.14932399440421307
10706,3717529674159,-0.15567599440421276
10707,3717530455715,-0.15550299440421256
10708,3717531364127,-0.15537799440421374
10709,3717532397834,-0.1553289944042131
10710,3717533363564,-0.1552639944042138
10711,3717534435807,-0.15506999440421332
10712,3717535447320,-0.155004994404214
10713,3717536959163,-0.1548319944042138
10714,3717537390706,-0.1611459944042135
10715,3717538378801,-0.16108099440421242
10716,3717539390980,-0.16099399440421358
10717,3717540385618,-0.16718399440421372
10718,3717541488537,-0.16711899440421263
10719,3717542399831,-0.17324399440421345
10720,3717543369561,-0.16686499440421265
10721,3717544431945,-0.17316199440421265
10722,3717545730650,-0.17303699440421383
10723,3717546487596,-0.1666789944042133
10724,3717547415682,-0.17292899440421294
10725,3717548418575,-0.1666189944042138
10726,3717549418166,-0.17286899440421344
10727,3717550431673,-0.172872994404214
10728,3717551476427,-0.16651499440421347
10729,3717552471978,-0.16645499440421396
10730,3717553660822,-0.17277499440421273
10731,3717554485018,-0.1727789944042133
10732,3717555471943,-0.1727409944042133
10733,3717556496547,-0.17274599440421312
10734,3717557410861,-0.1664579944042135
10735,3717558455749,-0.1664199944042135
10736,3717559436232,-0.17273899440421303
10737,3717560470347,-0.17274899440421265
10738,3717561441357,-0.18534099440421237
10739,3717562431551,-0.1789489944042124
10740,3717563442739,-0.17908299440421338
10741,3717564415421,-0.17279999440421356
10742,3717565496159,-0.17901699440421304
10743,3717566467536,-0.17285699440421354
10744,3717567444728,-0.17284099440421308
10745,3717568513620,-0.17281199440421346
10746,3717569440469,-0.16650299440421357
10747,3717570546884,-0.16653399440421346
10748,3717571423934,-0.16656499440421335
10749,3717572432743,-0.16042799440421263
10750,3717573460012,-0.16658899440421315
10751,3717574439482,-0.15396499440421252
10752,3717575417208,-0.1540179944042137
10753,3717576458125,-0.15406999440421387
10754,3717577445077,-0.16041599440421273
10755,3717578451893,-0.14773199440421259
10756,3717579468226,-0.14778399440421275
10757,3717580440263,-0.14783699440421394
10758,3717581480280,-0.14782999440421385
10759,3717582497075,-0.14783499440421366
10760,3717583498536,-0.14151199440421358
10761,3717584449605,-0.14139299440421382
10762,3717585461751,-0.13521699440421386
10763,3717586843841,-0.12890699440421294
10764,3717587464540,-0.13521399440421256
10765,3717595710516,-0.12260999440421294
10766,3717595765364,-0.1225559944042125
10767,3717595773149,-0.10981499440421238
10768,3717595781607,-0.11613499440421293
10769,3717595791324,-0.10976399440421325
10770,3717595796662,-0.10341599440421412
10771,3717595802525,-0.1034679944042125
10772,3717595809851,-0.10341299440421281
10773,3717596597944,-0.09706399440421265
10774,3717597630075,-0.090693994404214
10775,3717598503008,-0.09695299440421401
10776,3717599886481,-0.09060399440421385
10777,3717600680073,-0.08429399440421292
10778,3717601774897,-0.08423799440421398
10779,3717602564422,-0.0841349944042129
10780,3717603556358,-0.07782899440421254
10781,3717604596690,-0.07777299440421359
10782,3717605582546,-0.07135499440421356
10783,3717606531431,-0.07129999440421386
10784,3717607625577,-0.07132099440421413
10785,3717608633403,-0.05857499440421243
10786,3717609504136,-0.058471994404213135
10787,3717610503803,-0.05836799440421281
10788,3717611488799,-0.05210099440421345
10789,3717612483568,-0.0519149944042141
10790,3717613471552,-0.051811994404213024
10791,3717614477507,-0.04541899440421382
10792,3717615492530,-0.04541899440421382
10793,3717616550865,-0.051547994404213426
10794,3717617524236,-0.04515599440421347
10795,3717618490912,-0.045030994404212876
10796,3717619998252,-0.04484499440421352
10797,3717620523730,-0.044870994404213604
10798,3717621515583,-0.044744994404213756
10799,3717622556109,-0.04461999440421316
10800,3717623479390,-0.044412994404213535
10801,3717624511944,-0.050752994404213325
10802,3717625541267,-0.04431299440421377
10803,3717626486025,-0.044106994404213395
10804,3717627550440,-0.05039899440421358
10805,3717628537165,-0.03764399440421329
10806,3717629539757,-0.037561994404212484
10807,3717630511860,-0.043776994404213454
10808,3717631570001,-0.043630994404212586
10809,3717632568682,-0.03723299440421357
10810,3717633540617,-0.04340099440421241
10811,3717634542463,-0.04330199440421367
10812,3717635535308,-0.04321999440421287
10813,3717636538421,-0.04305099440421323
10814,3717637553112,-0.04926699440421345
10815,3717638578778,-0.04911999440421333
10816,3717639680671,-0.04909799440421381
10817,3717640573606,-0.05529199440421273
10818,3717641533647,-0.055085994404214134
10819,3717642587081,-0.05498699440421362
10820,3717643538049,-0.054964994404214096
10821,3717644504500,-0.05484399440421406
10822,3717645503604,-0.05469699440421394
10823,3717646572072,-0.05472299440421402
10824,3717647526251,-0.0545759944042139
10825,3717648567938,-0.054476994404213386
10826,3717649557907,-0.060795994404212905
10827,3717650598181,-0.060648994404212786
10828,3717651525063,-0.05423599440421256
10829,3717652541000,-0.05419699440421333
10830,3717653535071,-0.06039099440421403
10831,3717654607181,-0.06029199440421351
10832,3717655562999,-0.060192994404212996
10833,3717656539025,-0.05391699440421327
10834,3717657592895,-0.06011099440421397
10835,3717658568209,-0.06001199440421345
10836,3717659590648,-0.05997299440421244
10837,3717660573136,-0.059873994404213704
10838,3717661603666,-0.06606899440421365
10839,3717662623892,-0.05976299440421329
10840,3717663595458,-0.05966399440421277
10841,3717664572263,-0.05956499440421403
10842,3717665583156,-0.05316399440421371
10843,3717666633441,-0.05937999440421393
10844,3717667677007,-0.059280994404213416
10845,3717668638000,-0.0529279944042127
10846,3717669725511,-0.05282899440421396
10847,3717670699045,-0.052776994404213795
10848,3717671989578,-0.04644499440421335
10849,3717672883283,-0.04634699440421386
10850,3717673683213,-0.04630799440421285
10851,3717674731178,-0.039915994404212896
10852,3717675664798,-0.04619299440421365
10853,3717676671712,-0.03979999440421267
10854,3717677694823,-0.03980899440421304
10855,3717678674095,-0.033292994404213516
10856,3717679632568,-0.033253994404212506
10857,3717680742387,-0.026861994404212552
10858,3717681691271,-0.033137994404214055
10859,3717682656301,-0.026805994404213607
10860,3717683678067,-0.020413994404213653
10861,3717684658630,-0.020422994404214023
10862,3717685653936,-0.020297994404213426
